Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,CAP
MRVL,Marvell Technology Group Ltd.,20.49,$13.43B,2000,Technology,Semiconductors,https://www.nasdaq.com/symbol/mrvl,#VALUE!
MASI,Masimo Corporation,112.2,$5.81B,2007,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/masi,#VALUE!
MTCH,"Match Group, Inc.",48.45,$13.42B,2015,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/mtch,#VALUE!
MAT,"Mattel, Inc.",15.56,$5.36B,n/a,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/mat,#VALUE!
MATW,Matthews International Corporation,51.85,$1.67B,1994,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/matw,#VALUE!
MXIM,"Maxim Integrated Products, Inc.",60.73,$16.98B,1988,Technology,Semiconductors,https://www.nasdaq.com/symbol/mxim,#VALUE!
MZOR,Mazor Robotics Ltd.,45.96,$1.21B,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/mzor,#VALUE!
MBFI,MB Financial Inc.,48.65,$4.1B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mbfi,#VALUE!
MGRC,McGrath RentCorp,57.78,$1.39B,1984,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/mgrc,#VALUE!
MDSO,"Medidata Solutions, Inc.",80.06,$4.77B,2009,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mdso,#VALUE!
MEDP,"Medpace Holdings, Inc.",57.54,$2.04B,2016,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/medp,#VALUE!
MLCO,Melco Resorts & Entertainment Limited,22.3,$10.92B,n/a,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/mlco,#VALUE!
MLNX,"Mellanox Technologies, Ltd.",80.3,$4.25B,2007,Technology,Semiconductors,https://www.nasdaq.com/symbol/mlnx,#VALUE!
MELI,"MercadoLibre, Inc.",363.51,$16.05B,2007,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/meli,#VALUE!
MERC,Mercer International Inc.,17.8,$1.16B,n/a,Basic Industries,Paper,https://www.nasdaq.com/symbol/merc,#VALUE!
MRCY,Mercury Systems Inc,50.08,$2.41B,1998,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/mrcy,#VALUE!
MMSI,"Merit Medical Systems, Inc.",55.75,$2.82B,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/mmsi,#VALUE!
MEOH,Methanex Corporation,73.35,$5.87B,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/meoh,#VALUE!
MGEE,MGE Energy Inc.,65.55,$2.27B,n/a,Energy,Electric Utilities: Central,https://www.nasdaq.com/symbol/mgee,#VALUE!
MGPI,"MGP Ingredients, Inc.",77.18,$1.3B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/mgpi,#VALUE!
MCHP,Microchip Technology Incorporated,84.08,$19.8B,1993,Technology,Semiconductors,https://www.nasdaq.com/symbol/mchp,#VALUE!
MU,"Micron Technology, Inc.",50.62,$58.71B,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/mu,#VALUE!
MSFT,Microsoft Corporation,109.56,$841.09B,1986,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/msft,#VALUE!
MSTR,MicroStrategy Incorporated,142.15,$1.63B,1998,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mstr,#VALUE!
MIME,Mimecast Limited,38.83,$2.29B,2015,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mime,#VALUE!
MB,"MINDBODY, Inc.",35.2,$1.67B,2015,Technology,EDP Services,https://www.nasdaq.com/symbol/mb,#VALUE!
MRTX,"Mirati Therapeutics, Inc.",58.35,$1.88B,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mrtx,#VALUE!
MITL,Mitel Networks Corporation,10.97,$1.35B,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/mitl,#VALUE!
MKSI,"MKS Instruments, Inc.",91.65,$5.01B,1999,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/mksi,#VALUE!
MINI,"Mobile Mini, Inc.",45.05,$2.01B,1994,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/mini,#VALUE!
MNTA,"Momenta Pharmaceuticals, Inc.",25.6,$1.99B,2004,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/mnta,#VALUE!
MOMO,Momo Inc.,36.95,$7.43B,2014,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/momo,#VALUE!
MDLZ,"Mondelez International, Inc.",41.87,$61.4B,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/mdlz,#VALUE!
MDB,"MongoDB, Inc.",64.22,$3.25B,2017,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mdb,#VALUE!
MPWR,"Monolithic Power Systems, Inc.",141.26,$5.97B,2004,Technology,Semiconductors,https://www.nasdaq.com/symbol/mpwr,#VALUE!
MNRO,"Monro, Inc. ",71.1,$2.34B,1991,Consumer Services,Automotive Aftermarket,https://www.nasdaq.com/symbol/mnro,#VALUE!
MNST,Monster Beverage Corporation,61.78,$34.76B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/mnst,#VALUE!
MORN,"Morningstar, Inc.",134.34,$5.71B,2005,Finance,Investment Managers,https://www.nasdaq.com/symbol/morn,#VALUE!
MOR,MorphoSys AG,28.58,$3.6B,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mor,#VALUE!
LABL,Multi-Color Corporation,65.1,$1.33B,1987,Miscellaneous,Publishing,https://www.nasdaq.com/symbol/labl,#VALUE!
MYL,Mylan N.V.,38.52,$19.86B,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/myl,#VALUE!
MYOK,"MyoKardia, Inc.",56.45,$2.03B,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/myok,#VALUE!
MYGN,"Myriad Genetics, Inc.",41.98,$2.93B,1995,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/mygn,#VALUE!
NANO,Nanometrics Incorporated,46.22,$1.1B,1984,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/nano,#VALUE!
NDAQ,"Nasdaq, Inc.",92.56,$15.45B,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/ndaq,#VALUE!
NTRA,"Natera, Inc.",25.15,$1.37B,2015,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/ntra,#VALUE!
FIZZ,National Beverage Corp.,113.55,$5.29B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/fizz,#VALUE!
NGHC,National General Holdings Corp,27.58,$2.95B,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/nghc,#VALUE!
NATI,National Instruments Corporation,44.83,$5.88B,1995,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/nati,#VALUE!
EYE,"National Vision Holdings, Inc.",43.63,$3.29B,2017,Health Care,Ophthalmic Goods,https://www.nasdaq.com/symbol/eye,#VALUE!
NWLI,"National Western Life Group, Inc.",330.02,$1.2B,n/a,Finance,Life Insurance,https://www.nasdaq.com/symbol/nwli,#VALUE!
BABY,Natus Medical Incorporated,37.25,$1.25B,2001,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/baby,#VALUE!
NAVI,Navient Corporation,13.1,$3.47B,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/navi,#VALUE!
NBTB,NBT Bancorp Inc.,40.25,$1.76B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/nbtb,#VALUE!
NKTR,Nektar Therapeutics,60.39,$10.35B,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/nktr,#VALUE!
NEOG,Neogen Corporation,84.74,$4.38B,1989,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/neog,#VALUE!
NEO,"NeoGenomics, Inc.",12.65,$1.02B,n/a,Health Care,Precision Instruments,https://www.nasdaq.com/symbol/neo,#VALUE!
NTAP,"NetApp, Inc.",82.76,$21.81B,1995,Technology,Electronic Components,https://www.nasdaq.com/symbol/ntap,#VALUE!
NTES,"NetEase, Inc.",208.21,$27.34B,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ntes,#VALUE!
NFLX,"Netflix, Inc.",337.49,$146.96B,2002,Consumer Services,Consumer Electronics/Video Chains,https://www.nasdaq.com/symbol/nflx,#VALUE!
NTGR,"NETGEAR, Inc.",67.05,$2.12B,2003,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/ntgr,#VALUE!
NTCT,"NetScout Systems, Inc.",26.05,$2.09B,1999,Technology,EDP Services,https://www.nasdaq.com/symbol/ntct,#VALUE!
NBIX,"Neurocrine Biosciences, Inc.",116.22,$10.45B,1996,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/nbix,#VALUE!
NMRK,"Newmark Group, Inc.",12.57,$3.1B,2017,Finance,Real Estate,https://www.nasdaq.com/symbol/nmrk,#VALUE!
NWS,News Corporation,14.15,$8.25B,n/a,Consumer Services,Newspapers/Magazines,https://www.nasdaq.com/symbol/nws,#VALUE!
NWSA,News Corporation,13.69,$7.98B,n/a,Consumer Services,Newspapers/Magazines,https://www.nasdaq.com/symbol/nwsa,#VALUE!
NXST,"Nexstar Media Group, Inc.",76.3,$3.49B,2003,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/nxst,#VALUE!
EGOV,NIC Inc.,16.5,$1.1B,1999,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/egov,#VALUE!
NICE,NICE Ltd,110.75,$6.79B,n/a,Technology,Computer Manufacturing,https://www.nasdaq.com/symbol/nice,#VALUE!
LASR,"nLIGHT, Inc.",34.58,$1.2B,2018,Technology,Semiconductors,https://www.nasdaq.com/symbol/lasr,#VALUE!
NMIH,NMI Holdings Inc,21.8,$1.43B,2013,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/nmih,#VALUE!
NDSN,Nordson Corporation,133.92,$7.78B,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/ndsn,#VALUE!
NTRS,Northern Trust Corporation,108.72,$24.28B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ntrs,#VALUE!
NWBI,"Northwest Bancshares, Inc.",18.23,$1.88B,2009,Finance,Major Banks,https://www.nasdaq.com/symbol/nwbi,#VALUE!
NCLH,Norwegian Cruise Line Holdings Ltd.,52.02,$11.69B,n/a,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/nclh,#VALUE!
NOVT,Novanta Inc.,69.7,$2.42B,n/a,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/novt,#VALUE!
NVCR,NovoCure Limited,36.85,$3.42B,2015,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/nvcr,#VALUE!
NUAN,"Nuance Communications, Inc.",16.85,$4.98B,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/nuan,#VALUE!
NTNX,"Nutanix, Inc.",56,$9.56B,2016,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ntnx,#VALUE!
NTRI,NutriSystem Inc,41.3,$1.23B,n/a,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/ntri,#VALUE!
NUVA,"NuVasive, Inc.",66.77,$3.42B,2004,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/nuva,#VALUE!
NVDA,NVIDIA Corporation,261.43,$158.69B,1999,Technology,Semiconductors,https://www.nasdaq.com/symbol/nvda,#VALUE!
NXPI,NXP Semiconductors N.V.,91.19,$31.37B,2010,Technology,Semiconductors,https://www.nasdaq.com/symbol/nxpi,#VALUE!
NXTM,"NxStage Medical, Inc.",28.33,$1.88B,2005,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/nxtm,#VALUE!
ORIG,Ocean Rig UDW Inc.,25.77,$2.36B,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/orig,#VALUE!
OCFC,OceanFirst Financial Corp.,29.04,$1.4B,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/ocfc,#VALUE!
OCLR,"Oclaro, Inc.",9.1,$1.55B,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/oclr,#VALUE!
ODP,"Office Depot, Inc.",3.12,$1.74B,n/a,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/odp,#VALUE!
OKTA,"Okta, Inc.",55.56,$5.92B,2017,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/okta,#VALUE!
ODFL,"Old Dominion Freight Line, Inc.",145.32,$11.95B,1991,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/odfl,#VALUE!
ONB,Old National Bancorp,19.6,$2.99B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/onb,#VALUE!
OLLI,"Ollie&#39;s Bargain Outlet Holdings, Inc.",73.55,$4.59B,2015,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/olli,#VALUE!
OMCL,"Omnicell, Inc.",63.9,$2.48B,2001,Technology,Computer Manufacturing,https://www.nasdaq.com/symbol/omcl,#VALUE!
ON,ON Semiconductor Corporation,21,$8.98B,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/on,#VALUE!
OTEX,Open Text Corporation,39.34,$10.53B,1996,Technology,EDP Services,https://www.nasdaq.com/symbol/otex,#VALUE!
OPRA,Opera Limited,12.89,$1.42B,2018,n/a,n/a,https://www.nasdaq.com/symbol/opra,#VALUE!
OPK,"Opko Health, Inc.",5.38,$3.01B,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/opk,#VALUE!
OPB,Opus Bank,28.7,$1.03B,2014,n/a,n/a,https://www.nasdaq.com/symbol/opb,#VALUE!
ORBK,Orbotech Ltd.,64.28,$3.12B,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/orbk,#VALUE!
ORLY,"O&#39;Reilly Automotive, Inc.",323.27,$26.18B,1993,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/orly,#VALUE!
OFIX,Orthofix Medical Inc. ,53.34,$1.01B,1992,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/ofix,#VALUE!
OSIS,"OSI Systems, Inc.",79.36,$1.43B,1997,Technology,Semiconductors,https://www.nasdaq.com/symbol/osis,#VALUE!
OTTR,Otter Tail Corporation,48.8,$1.93B,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/ottr,#VALUE!
PCAR,PACCAR Inc.,64.81,$22.73B,n/a,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/pcar,#VALUE!
VETS,Pacer Military Times Best Employers ETF,26.577,$26.58 ,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vets,#VALUE!
PPBI,Pacific Premier Bancorp Inc,38.3,$2.39B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ppbi,#VALUE!
PCRX,"Pacira Pharmaceuticals, Inc.",46.8,$1.91B,2011,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/pcrx,#VALUE!
PACW,PacWest Bancorp,51.41,$6.4B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/pacw,#VALUE!
PAAS,Pan American Silver Corp.,16.59,$2.54B,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/paas,#VALUE!
PZZA,"Papa John&#39;s International, Inc.",43,$1.38B,1993,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/pzza,#VALUE!
PATK,"Patrick Industries, Inc.",64.4,$1.6B,n/a,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/patk,#VALUE!
PEGI,Pattern Energy Group Inc.,19.18,$1.88B,2013,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/pegi,#VALUE!
PDCO,"Patterson Companies, Inc.",22.86,$2.17B,1992,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/pdco,#VALUE!
PTEN,"Patterson-UTI Energy, Inc.",17.15,$3.8B,1993,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pten,#VALUE!
PAYX,"Paychex, Inc.",70.93,$25.46B,1983,Consumer Services,Diversified Commercial Services,https://www.nasdaq.com/symbol/payx,#VALUE!
PCTY,Paylocity Holding Corporation,67,$3.53B,2014,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/pcty,#VALUE!
PYPL,"PayPal Holdings, Inc.",87.73,$103.84B,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/pypl,#VALUE!
CNXN,"PC Connection, Inc.",37.78,$1.01B,n/a,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/cnxn,#VALUE!
PDCE,"PDC Energy, Inc.",53.07,$3.51B,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pdce,#VALUE!
PEGA,Pegasystems Inc.,59.95,$4.71B,1996,Technology,EDP Services,https://www.nasdaq.com/symbol/pega,#VALUE!
PENN,"Penn National Gaming, Inc.",30.95,$2.84B,1994,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/penn,#VALUE!
PVAC,Penn Virginia Corporation,80.37,$1.21B,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pvac,#VALUE!
PBCT,"People&#39;s United Financial, Inc.",18.48,$6.31B,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/pbct,#VALUE!
PEP,"Pepsico, Inc.",113.1,$159.96B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/pep,#VALUE!
PGTI,"PGT Innovations, Inc.",24.5,$1.22B,2006,Capital Goods,Building Products,https://www.nasdaq.com/symbol/pgti,#VALUE!
PAHC,Phibro Animal Health Corporation,49.95,$2.01B,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/pahc,#VALUE!
PPC,Pilgrim&#39;s Pride Corporation,17.58,$4.38B,n/a,Consumer Non-Durables,Meat/Poultry/Fish,https://www.nasdaq.com/symbol/ppc,#VALUE!
PDD,Pinduoduo Inc.,19,$21.05B,2018,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/pdd,#VALUE!
PNK,"Pinnacle Entertainment, Inc.",32.77,$1.92B,n/a,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/pnk,#VALUE!
PNFP,"Pinnacle Financial Partners, Inc.",64.2,$5B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/pnfp,#VALUE!
PLYA,Playa Hotels & Resorts N.V.,10.35,$1.35B,n/a,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/plya,#VALUE!
PLXS,Plexus Corp.,61.56,$1.99B,n/a,Technology,Electrical Products,https://www.nasdaq.com/symbol/plxs,#VALUE!
PS,"Pluralsight, Inc.",30.11,$3.97B,2018,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/ps,#VALUE!
POOL,Pool Corporation,160.51,$6.5B,1995,Consumer Durables,Industrial Specialties,https://www.nasdaq.com/symbol/pool,#VALUE!
BPOP,"Popular, Inc.",51.37,$5.25B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/bpop,#VALUE!
PTLA,"Portola Pharmaceuticals, Inc.",26.22,$1.73B,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ptla,#VALUE!
PCH,PotlatchDeltic Corporation,45.65,$2.86B,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/pch,#VALUE!
POWI,"Power Integrations, Inc.",72.05,$2.12B,1997,Technology,Semiconductors,https://www.nasdaq.com/symbol/powi,#VALUE!
PRAA,"PRA Group, Inc.",38.4,$1.74B,2002,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/praa,#VALUE!
PRAH,"PRA Health Sciences, Inc.",101.44,$6.5B,2014,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/prah,#VALUE!
PINC,"Premier, Inc.",37.47,$1.97B,2013,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/pinc,#VALUE!
PSDO,"Presidio, Inc.",15.09,$1.4B,2017,Technology,Retail: Computer Software & Peripheral Equipment,https://www.nasdaq.com/symbol/psdo,#VALUE!
PSMT,"PriceSmart, Inc.",83.7,$2.55B,n/a,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/psmt,#VALUE!
PRIM,Primoris Services Corporation,25.55,$1.32B,n/a,Basic Industries,Water Supply,https://www.nasdaq.com/symbol/prim,#VALUE!
PFG,Principal Financial Group Inc,54.41,$15.49B,2001,Finance,Accident &Health Insurance,https://www.nasdaq.com/symbol/pfg,#VALUE!
USMC,Principal U.S. Mega-Cap Multi-Factor Index ETF,27.24,$1.74B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/usmc,#VALUE!
PRGS,Progress Software Corporation,39.15,$1.76B,1991,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/prgs,#VALUE!
PFPT,"Proofpoint, Inc.",116.97,$5.99B,2012,Technology,EDP Services,https://www.nasdaq.com/symbol/pfpt,#VALUE!
TQQQ,ProShares UltraPro QQQ,66.75,$3.73B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tqqq,#VALUE!
PSEC,Prospect Capital Corporation,6.9,$2.48B,2004,n/a,n/a,https://www.nasdaq.com/symbol/psec,#VALUE!
PTC,PTC Inc.,94.46,$11.93B,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ptc,#VALUE!
PTCT,"PTC Therapeutics, Inc.",44.89,$2.1B,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ptct,#VALUE!
PBYI,Puma Biotechnology Inc,44.85,$1.7B,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/pbyi,#VALUE!
QADA,QAD Inc.,52.5,$1.02B,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/qada,#VALUE!
QGEN,Qiagen N.V.,37.9,$8.62B,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/qgen,#VALUE!
QRVO,"Qorvo, Inc.",82.79,$10.4B,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/qrvo,#VALUE!
QCOM,QUALCOMM Incorporated,65.43,$96.12B,1991,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/qcom,#VALUE!
QSII,"Quality Systems, Inc.",21.87,$1.4B,1982,Technology,EDP Services,https://www.nasdaq.com/symbol/qsii,#VALUE!
QLYS,"Qualys, Inc.",85.7,$3.34B,2012,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/qlys,#VALUE!
QDEL,Quidel Corporation,70.96,$2.66B,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/qdel,#VALUE!
QRTEA,"Qurate Retail, Inc.",22.41,$10.52B,n/a,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/qrtea,#VALUE!
QRTEB,"Qurate Retail, Inc.",22.06,$10.36B,n/a,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/qrteb,#VALUE!
RDWR,Radware Ltd.,27.25,$1.21B,1999,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/rdwr,#VALUE!
RMBS,"Rambus, Inc.",11.97,$1.29B,1997,Technology,Semiconductors,https://www.nasdaq.com/symbol/rmbs,#VALUE!
GOLD,Randgold Resources Limited,67.34,$6.35B,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/gold,#VALUE!
RPD,"Rapid7, Inc.",32.19,$1.49B,2015,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/rpd,#VALUE!
RAVN,"Raven Industries, Inc.",38.55,$1.38B,n/a,Capital Goods,Specialty Chemicals,https://www.nasdaq.com/symbol/ravn,#VALUE!
ROLL,RBC Bearings Incorporated,144.6,$3.53B,2005,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/roll,#VALUE!
RP,"RealPage, Inc.",59.55,$5.08B,2010,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/rp,#VALUE!
RRR,"Red Rock Resorts, Inc.",31.56,$3.67B,2016,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/rrr,#VALUE!
RDFN,Redfin Corporation,18.17,$1.59B,2017,Finance,Real Estate,https://www.nasdaq.com/symbol/rdfn,#VALUE!
REGN,"Regeneron Pharmaceuticals, Inc.",366.23,$39.5B,1991,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/regn,#VALUE!
RGNX,REGENXBIO Inc.,65.7,$2.1B,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/rgnx,#VALUE!
RNST,Renasant Corporation,46.24,$2.29B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/rnst,#VALUE!
RGEN,Repligen Corporation,49.5,$2.16B,1986,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/rgen,#VALUE!
RBCAA,"Republic Bancorp, Inc.",49.47,$1.03B,1998,Finance,Major Banks,https://www.nasdaq.com/symbol/rbcaa,#VALUE!
RSLS,ReShape Lifesciences Inc.,0.1224,"$610,727.41 ",n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/rsls,#VALUE!
ROIC,Retail Opportunity Investments Corp.,19.05,$2.15B,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/roic,#VALUE!
RTRX,"Retrophin, Inc.",26.86,$1.08B,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rtrx,#VALUE!
ROKU,"Roku, Inc.",55.79,$5.67B,2017,Consumer Services,Television Services,https://www.nasdaq.com/symbol/roku,#VALUE!
ROST,"Ross Stores, Inc.",92.85,$34.96B,1985,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/rost,#VALUE!
RGLD,"Royal Gold, Inc.",81.52,$5.34B,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/rgld,#VALUE!
RUBY,"Rubius Therapeutics, Inc.",22.32,$1.73B,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/ruby,#VALUE!
RUSHA,"Rush Enterprises, Inc.",41.92,$1.64B,n/a,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/rusha,#VALUE!
RUSHB,"Rush Enterprises, Inc.",43.4,$1.7B,n/a,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/rushb,#VALUE!
RYAAY,Ryanair Holdings plc,97.87,$22.49B,1997,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/ryaay,#VALUE!
STBA,"S&T Bancorp, Inc.",44.95,$1.57B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/stba,#VALUE!
